"county_id"	"county_desc"	"voter_reg_num"	"election_lbl"	"election_desc"	"voting_method"	"voted_party_cd"	"voted_party_desc"	"pct_label"	"pct_description"	"ncid"	"voted_county_id"	"voted_county_desc"	"vtd_label"	"vtd_description"
"89"	"TYRRELL"	"000000001355"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3385"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001355"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3385"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001360"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3390"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001360"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3390"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001360"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3390"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001360"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3390"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001364"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3394"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001364"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3394"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001364"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3394"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001364"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3394"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001365"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE BY MAIL"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3395"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001365"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE BY MAIL"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3395"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001365"	"11/03/2015"	"11/03/2015 MUNICIPAL GENERAL"	"ABSENTEE BY MAIL"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3395"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001366"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3396"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001366"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3396"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001366"	"03/03/2020"	"03/03/2020 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3396"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001366"	"05/08/2018"	"05/08/2018 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3396"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001366"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3396"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001366"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3396"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001366"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3396"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001366"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3396"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"07/09/2019"	"07/09/2019 SECOND PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"04/30/2019"	"04/30/2019 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001368"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3398"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"04/30/2019"	"04/30/2019 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001370"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3400"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001387"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3417"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001387"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE CURBSIDE"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3417"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001387"	"05/08/2018"	"05/08/2018 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3417"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001387"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3417"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001395"	"03/03/2020"	"03/03/2020 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3425"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001395"	"07/09/2019"	"07/09/2019 SECOND PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3425"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001395"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"REP"	"REPUBLICAN"	"3"	"GUMNECK"	"EE3425"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000001395"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3425"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001395"	"09/10/2019"	"09/10/2019 GENERAL"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3425"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001395"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"REP"	"REPUBLICAN"	"3"	"GUMNECK"	"EE3425"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000001395"	"07/17/2012"	"07/17/2012 SECOND PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"3"	"GUMNECK"	"EE3425"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000001395"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"REP"	"REPUBLICAN"	"3"	"GUMNECK"	"EE3425"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000001395"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"REP"	"REPUBLICAN"	"3"	"GUMNECK"	"EE3425"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000001395"	"06/07/2016"	"06/07/2016 CONGRESSIONAL PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"3"	"GUMNECK"	"EE3425"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000001395"	"05/06/2014"	"05/06/2014 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"3"	"GUMNECK"	"EE3425"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000001395"	"03/15/2016"	"03/15/2016 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"3"	"GUMNECK"	"EE3425"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000001395"	"05/08/2018"	"05/08/2018 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3425"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001395"	"04/30/2019"	"04/30/2019 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3425"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001395"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"REP"	"REPUBLICAN"	"3"	"GUMNECK"	"EE3425"	"89"	"TYRRELL"	"3"	"3"
"89"	"TYRRELL"	"000000001398"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3428"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001398"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3428"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001398"	"11/04/2014"	"11/04/2014 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3428"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001398"	"11/08/2016"	"11/08/2016 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3428"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001398"	"11/06/2012"	"11/06/2012 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3428"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001400"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE CURBSIDE"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3430"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001400"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3430"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001400"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3430"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001400"	"05/08/2012"	"05/08/2012 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3430"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001403"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3433"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001407"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3437"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001407"	"09/10/2019"	"09/10/2019 GENERAL"	"IN-PERSON"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3437"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001407"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3437"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001407"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3437"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001407"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3437"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001407"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3437"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001407"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3437"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001407"	"05/08/2018"	"05/08/2018 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3437"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001407"	"04/30/2019"	"04/30/2019 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3437"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001408"	"03/15/2016"	"03/15/2016 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3438"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001408"	"05/06/2014"	"05/06/2014 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"1"	"ALLIGATOR"	"EE3438"	"89"	"TYRRELL"	"1"	"1"
"89"	"TYRRELL"	"000000001408"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3438"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001408"	"05/08/2018"	"05/08/2018 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3438"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001408"	"06/07/2016"	"06/07/2016 CONGRESSIONAL PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3438"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001408"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"1"	"ALLIGATOR"	"EE3438"	"89"	"TYRRELL"	"1"	"1"
"89"	"TYRRELL"	"000000001408"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3438"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001408"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3438"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001408"	"05/08/2012"	"05/08/2012 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"1"	"ALLIGATOR"	"EE3438"	"89"	"TYRRELL"	"1"	"1"
"89"	"TYRRELL"	"000000001408"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"1"	"ALLIGATOR"	"EE3438"	"89"	"TYRRELL"	"1"	"1"
"89"	"TYRRELL"	"000000001409"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3439"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001409"	"11/06/2018"	"11/06/2018 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3439"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001409"	"11/07/2017"	"11/07/2017 MUNICIPAL GENERAL"	"ABSENTEE CURBSIDE"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3439"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001409"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3439"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001409"	"11/02/2010"	"11/02/2010 GENERAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3439"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"09/10/2019"	"09/10/2019 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"03/15/2016"	"03/15/2016 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"03/03/2020"	"03/03/2020 PRIMARY"	"ABSENTEE CURBSIDE"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"11/04/2014"	"11/04/2014 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"11/08/2016"	"11/08/2016 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"06/07/2016"	"06/07/2016 CONGRESSIONAL PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"11/06/2018"	"11/06/2018 GENERAL"	"ABSENTEE ONESTOP"	"UNA"	"UNAFFILIATED"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"05/08/2018"	"05/08/2018 PRIMARY"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"04/30/2019"	"04/30/2019 PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"07/09/2019"	"07/09/2019 SECOND PRIMARY"	"ABSENTEE ONESTOP"	"REP"	"REPUBLICAN"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"11/02/2010"	"11/02/2010 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000001412"	"05/08/2012"	"05/08/2012 PRIMARY"	"ABSENTEE BY MAIL"	"DEM"	"DEMOCRATIC"	"2"	"COLUMBIA"	"EE3442"	"89"	"TYRRELL"	"2"	"2"
"89"	"TYRRELL"	"000000004727"	"11/06/2012"	"11/06/2012 GENERAL"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"SC"	"SCUPPERNONG"	"EE3444"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000004727"	"05/08/2012"	"05/08/2012 PRIMARY"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SC"	"SCUPPERNONG"	"EE3444"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000004727"	"11/05/2013"	"11/05/2013 MUNICIPAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SC"	"SCUPPERNONG"	"EE3444"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000004727"	"11/08/2011"	"11/08/2011 MUNICIPAL"	"IN-PERSON"	"DEM"	"DEMOCRATIC"	"SC"	"SCUPPERNONG"	"EE3444"	"94"	"WASHINGTON"	"SC"	"SC"
"89"	"TYRRELL"	"000000004727"	"05/24/2011"	"05/24/2011 SPECIAL ELECTION"	"ABSENTEE ONESTOP"	"DEM"	"DEMOCRATIC"	"SC"	"SCUPPERNONG"	"EE3444"	"94"	"WASHINGTON"	"SC"	"SC"
